,EMP,EMP_S,EMPSZFI,EMPSZFI_TTL,ETH_GROUP,ETH_GROUP_TTL,FIRMPDEMP,FIRMPDEMP_S,GEO_ID,GEO_TTL,GEOTYPE,MSA,NAICS2012,NAICS2012_TTL,PAYANN,PAYANN_S,RACE_GROUP,RACE_GROUP_TTL,RCPPDEMP,RCPPDEMP_S,RCPSZFI,RCPSZFI_TTL,SEX,SEX_TTL,ST,VET_GROUP,VET_GROUP_TTL,YEAR,YIBSZFI,YIBSZFI_TTL,us
1577,475442,4.4,001,All firms,001,All firms,1390,12.4,0100000US,United States,01,00000,21,"Mining, quarrying, and oil and gas extraction",48987808,4.4,00,All firms,0,0.0,532,"Firms with sales/receipts of $1,000,000 or more",098,"Publicly held and other firms not classifiable by gender, ethnicity, race, and veteran status",00,001,All firms,2014,001,All firms,00
1578,0,0.0,611,Firms with no employees,001,All firms,44,62.6,0100000US,United States,01,00000,21,"Mining, quarrying, and oil and gas extraction",45355,2.0,00,All firms,0,0.0,001,All firms,098,"Publicly held and other firms not classifiable by gender, ethnicity, race, and veteran status",00,001,All firms,2014,001,All firms,00
1579,910,24.8,612,Firms with 1 to 4 employees,001,All firms,373,22.9,0100000US,United States,01,00000,21,"Mining, quarrying, and oil and gas extraction",50426,27.8,00,All firms,0,0.0,001,All firms,098,"Publicly held and other firms not classifiable by gender, ethnicity, race, and veteran status",00,001,All firms,2014,001,All firms,00
1580,1262,28.8,620,Firms with 5 to 9 employees,001,All firms,182,28.9,0100000US,United States,01,00000,21,"Mining, quarrying, and oil and gas extraction",86557,44.0,00,All firms,0,0.0,001,All firms,098,"Publicly held and other firms not classifiable by gender, ethnicity, race, and veteran status",00,001,All firms,2014,001,All firms,00
1581,0,0.0,630,Firms with 10 to 19 employees,001,All firms,223,26.1,0100000US,United States,01,00000,21,"Mining, quarrying, and oil and gas extraction",0,0.0,00,All firms,0,0.0,001,All firms,098,"Publicly held and other firms not classifiable by gender, ethnicity, race, and veteran status",00,001,All firms,2014,001,All firms,00
1582,4945,34.1,641,Firms with 20 to 49 employees,001,All firms,164,30.4,0100000US,United States,01,00000,21,"Mining, quarrying, and oil and gas extraction",557991,30.7,00,All firms,0,0.0,001,All firms,098,"Publicly held and other firms not classifiable by gender, ethnicity, race, and veteran status",00,001,All firms,2014,001,All firms,00
1583,0,0.0,642,Firms with 50 to 99 employees,001,All firms,130,28.4,0100000US,United States,01,00000,21,"Mining, quarrying, and oil and gas extraction",0,0.0,00,All firms,0,0.0,001,All firms,098,"Publicly held and other firms not classifiable by gender, ethnicity, race, and veteran status",00,001,All firms,2014,001,All firms,00
1584,0,0.0,651,Firms with 100 to 249 employees,001,All firms,160,41.7,0100000US,United States,01,00000,21,"Mining, quarrying, and oil and gas extraction",0,0.0,00,All firms,0,0.0,001,All firms,098,"Publicly held and other firms not classifiable by gender, ethnicity, race, and veteran status",00,001,All firms,2014,001,All firms,00
1585,0,0.0,652,Firms with 250 to 499 employees,001,All firms,155,42.7,0100000US,United States,01,00000,21,"Mining, quarrying, and oil and gas extraction",0,0.0,00,All firms,0,0.0,001,All firms,098,"Publicly held and other firms not classifiable by gender, ethnicity, race, and veteran status",00,001,All firms,2014,001,All firms,00
1586,395432,4.8,657,Firms with 500 employees or more,001,All firms,320,14.3,0100000US,United States,01,00000,21,"Mining, quarrying, and oil and gas extraction",40576761,4.2,00,All firms,0,0.0,001,All firms,098,"Publicly held and other firms not classifiable by gender, ethnicity, race, and veteran status",00,001,All firms,2014,001,All firms,00
1587,228659,8.4,001,All firms,001,All firms,19750,2.8,0100000US,United States,01,00000,21,"Mining, quarrying, and oil and gas extraction",15755918,12.0,30,White,0,0.0,001,All firms,001,All firms,00,001,All firms,2014,001,All firms,00
1588,12782,13.1,001,All firms,001,All firms,1551,13.9,0100000US,United States,01,00000,21,"Mining, quarrying, and oil and gas extraction",1012162,11.6,30,White,0,0.0,001,All firms,001,All firms,00,001,All firms,2014,311,Firms with less than 2 years in business,00
1589,26726,12.8,001,All firms,001,All firms,2906,12.3,0100000US,United States,01,00000,21,"Mining, quarrying, and oil and gas extraction",1799718,11.2,30,White,0,0.0,001,All firms,001,All firms,00,001,All firms,2014,318,Firms with 2 to 3 years in business,00
1590,17714,25.8,001,All firms,001,All firms,1649,7.8,0100000US,United States,01,00000,21,"Mining, quarrying, and oil and gas extraction",1082812,23.2,30,White,0,0.0,001,All firms,001,All firms,00,001,All firms,2014,319,Firms with 4 to 5 years in business,00
1591,48390,29.0,001,All firms,001,All firms,4267,7.6,0100000US,United States,01,00000,21,"Mining, quarrying, and oil and gas extraction",3711893,39.5,30,White,0,0.0,001,All firms,001,All firms,00,001,All firms,2014,321,Firms with 6 to 10 years in business,00
1592,87852,8.2,001,All firms,001,All firms,8554,4.8,0100000US,United States,01,00000,21,"Mining, quarrying, and oil and gas extraction",5689947,9.5,30,White,0,0.0,001,All firms,001,All firms,00,001,All firms,2014,322,Firms with 11 to 15 years in business,00
1593,35196,20.8,001,All firms,001,All firms,822,14.1,0100000US,United States,01,00000,21,"Mining, quarrying, and oil and gas extraction",2459385,18.5,30,White,0,0.0,001,All firms,001,All firms,00,001,All firms,2014,323,Firms with 16 or more years in business,00
1594,19005,17.2,001,All firms,001,All firms,2082,7.0,0100000US,United States,01,00000,21,"Mining, quarrying, and oil and gas extraction",1092775,17.2,30,White,0,0.0,001,All firms,001,All firms,00,002,Veteran-owned,2014,001,All firms,00
1595,10688,20.7,001,All firms,001,All firms,1299,17.6,0100000US,United States,01,00000,21,"Mining, quarrying, and oil and gas extraction",879846,14.7,30,White,0,0.0,001,All firms,001,All firms,00,003,Equally veteran-/nonveteran-owned,2014,001,All firms,00
1596,198967,10.3,001,All firms,001,All firms,16369,3.6,0100000US,United States,01,00000,21,"Mining, quarrying, and oil and gas extraction",13783296,14.1,30,White,0,0.0,001,All firms,001,All firms,00,004,Nonveteran-owned,2014,001,All firms,00
1597,0,0.0,001,All firms,020,Hispanic,283,40.8,0100000US,United States,01,00000,21,"Mining, quarrying, and oil and gas extraction",0,0.0,30,White,0,0.0,001,All firms,001,All firms,00,001,All firms,2014,001,All firms,00
1598,1776,36.9,001,All firms,028,Equally Hispanic/non-Hispanic,178,46.3,0100000US,United States,01,00000,21,"Mining, quarrying, and oil and gas extraction",123567,45.8,30,White,0,0.0,001,All firms,001,All firms,00,001,All firms,2014,001,All firms,00
1599,220611,6.7,001,All firms,029,Non-Hispanic,19289,2.7,0100000US,United States,01,00000,21,"Mining, quarrying, and oil and gas extraction",15291935,10.2,30,White,0,0.0,001,All firms,001,All firms,00,001,All firms,2014,001,All firms,00
1600,836,42.2,001,All firms,001,All firms,187,27.4,0100000US,United States,01,00000,21,"Mining, quarrying, and oil and gas extraction",80861,48.6,30,White,0,0.0,510,"Firms with sales/receipts of less than $10,000",001,All firms,00,001,All firms,2014,001,All firms,00
1601,1391,16.7,001,All firms,001,All firms,970,13.8,0100000US,United States,01,00000,21,"Mining, quarrying, and oil and gas extraction",42520,35.3,30,White,0,0.0,520,"Firms with sales/receipts of $10,000 to $49,999",001,All firms,00,001,All firms,2014,001,All firms,00
1602,1553,25.6,001,All firms,001,All firms,1307,22.3,0100000US,United States,01,00000,21,"Mining, quarrying, and oil and gas extraction",38787,36.1,30,White,0,0.0,522,"Firms with sales/receipts of $50,000 to $99,999",001,All firms,00,001,All firms,2014,001,All firms,00
1603,5238,15.1,001,All firms,001,All firms,3336,8.7,0100000US,United States,01,00000,21,"Mining, quarrying, and oil and gas extraction",179344,14.6,30,White,0,0.0,523,"Firms with sales/receipts of $100,000 to $249,999",001,All firms,00,001,All firms,2014,001,All firms,00
1604,8528,15.0,001,All firms,001,All firms,3382,8.7,0100000US,United States,01,00000,21,"Mining, quarrying, and oil and gas extraction",310884,14.2,30,White,0,0.0,525,"Firms with sales/receipts of $250,000 to $499,999",001,All firms,00,001,All firms,2014,001,All firms,00
1605,12321,11.0,001,All firms,001,All firms,2786,11.6,0100000US,United States,01,00000,21,"Mining, quarrying, and oil and gas extraction",531944,10.8,30,White,0,0.0,531,"Firms with sales/receipts of $500,000 to $999,999",001,All firms,00,001,All firms,2014,001,All firms,00
1606,198792,10.0,001,All firms,001,All firms,7783,7.4,0100000US,United States,01,00000,21,"Mining, quarrying, and oil and gas extraction",14571577,13.3,30,White,0,0.0,532,"Firms with sales/receipts of $1,000,000 or more",001,All firms,00,001,All firms,2014,001,All firms,00
1607,0,0.0,611,Firms with no employees,001,All firms,1608,15.2,0100000US,United States,01,00000,21,"Mining, quarrying, and oil and gas extraction",128403,12.8,30,White,0,0.0,001,All firms,001,All firms,00,001,All firms,2014,001,All firms,00
1608,18884,5.0,612,Firms with 1 to 4 employees,001,All firms,9952,4.3,0100000US,United States,01,00000,21,"Mining, quarrying, and oil and gas extraction",957296,10.5,30,White,0,0.0,001,All firms,001,All firms,00,001,All firms,2014,001,All firms,00
1609,21496,10.5,620,Firms with 5 to 9 employees,001,All firms,3357,10.5,0100000US,United States,01,00000,21,"Mining, quarrying, and oil and gas extraction",1167772,11.2,30,White,0,0.0,001,All firms,001,All firms,00,001,All firms,2014,001,All firms,00
1610,28345,15.1,630,Firms with 10 to 19 employees,001,All firms,2109,14.4,0100000US,United States,01,00000,21,"Mining, quarrying, and oil and gas extraction",1564204,18.8,30,White,0,0.0,001,All firms,001,All firms,00,001,All firms,2014,001,All firms,00
1611,50648,12.3,641,Firms with 20 to 49 employees,001,All firms,1738,10.2,0100000US,United States,01,00000,21,"Mining, quarrying, and oil and gas extraction",3214266,13.8,30,White,0,0.0,001,All firms,001,All firms,00,001,All firms,2014,001,All firms,00
1612,34477,26.8,642,Firms with 50 to 99 employees,001,All firms,555,24.2,0100000US,United States,01,00000,21,"Mining, quarrying, and oil and gas extraction",2559453,21.7,30,White,0,0.0,001,All firms,001,All firms,00,001,All firms,2014,001,All firms,00
1613,0,0.0,651,Firms with 100 to 249 employees,001,All firms,263,20.1,0100000US,United States,01,00000,21,"Mining, quarrying, and oil and gas extraction",0,0.0,30,White,0,0.0,001,All firms,001,All firms,00,001,All firms,2014,001,All firms,00
1614,25801,35.2,652,Firms with 250 to 499 employees,001,All firms,117,29.6,0100000US,United States,01,00000,21,"Mining, quarrying, and oil and gas extraction",2340456,48.8,30,White,0,0.0,001,All firms,001,All firms,00,001,All firms,2014,001,All firms,00
1615,27947,0.8,657,Firms with 500 employees or more,001,All firms,52,40.1,0100000US,United States,01,00000,21,"Mining, quarrying, and oil and gas extraction",2402547,0.3,30,White,0,0.0,001,All firms,001,All firms,00,001,All firms,2014,001,All firms,00
1616,15573,20.5,001,All firms,001,All firms,1768,18.4,0100000US,United States,01,00000,21,"Mining, quarrying, and oil and gas extraction",935379,17.8,30,White,0,0.0,001,All firms,002,Female-owned,00,001,All firms,2014,001,All firms,00
1617,25801,35.2,652,Firms with 250 to 499 employees,096,"All firms classifiable by gender, ethnicity, race, and veteran status",117,29.6,0100000US,United States,01,00000,21,"Mining, quarrying, and oil and gas extraction",2340456,48.8,00,All firms,0,0.0,001,All firms,001,All firms,00,001,All firms,2014,001,All firms,00
1618,0,0.0,652,Firms with 250 to 499 employees,098,"Publicly held and other firms not classifiable by gender, ethnicity, race, and veteran status",155,42.7,0100000US,United States,01,00000,21,"Mining, quarrying, and oil and gas extraction",0,0.0,00,All firms,0,0.0,001,All firms,001,All firms,00,001,All firms,2014,001,All firms,00
1619,424804,4.5,657,Firms with 500 employees or more,001,All firms,373,14.5,0100000US,United States,01,00000,21,"Mining, quarrying, and oil and gas extraction",43077600,4.0,00,All firms,0,0.0,001,All firms,001,All firms,00,001,All firms,2014,001,All firms,00
1620,0,0.0,657,Firms with 500 employees or more,001,All firms,2,0.0,0100000US,United States,01,00000,21,"Mining, quarrying, and oil and gas extraction",0,0.0,00,All firms,0,0.0,001,All firms,001,All firms,00,002,Veteran-owned,2014,001,All firms,00
1621,3425,3.4,657,Firms with 500 employees or more,001,All firms,3,0.0,0100000US,United States,01,00000,21,"Mining, quarrying, and oil and gas extraction",447551,2.3,00,All firms,0,0.0,001,All firms,001,All firms,00,003,Equally veteran-/nonveteran-owned,2014,001,All firms,00
1622,24673,0.6,657,Firms with 500 employees or more,001,All firms,48,43.4,0100000US,United States,01,00000,21,"Mining, quarrying, and oil and gas extraction",1957330,1.0,00,All firms,0,0.0,001,All firms,001,All firms,00,004,Nonveteran-owned,2014,001,All firms,00
1623,29372,0.5,657,Firms with 500 employees or more,001,All firms,53,39.3,0100000US,United States,01,00000,21,"Mining, quarrying, and oil and gas extraction",2500839,0.4,00,All firms,0,0.0,001,All firms,001,All firms,00,096,"All firms classifiable by gender, ethnicity, race, and veteran status",2014,001,All firms,00
1624,395432,4.8,657,Firms with 500 employees or more,001,All firms,320,14.3,0100000US,United States,01,00000,21,"Mining, quarrying, and oil and gas extraction",40576761,4.2,00,All firms,0,0.0,001,All firms,001,All firms,00,098,"Publicly held and other firms not classifiable by gender, ethnicity, race, and veteran status",2014,001,All firms,00
1625,0,0.0,657,Firms with 500 employees or more,020,Hispanic,0,0.0,0100000US,United States,01,00000,21,"Mining, quarrying, and oil and gas extraction",0,0.0,00,All firms,0,0.0,001,All firms,001,All firms,00,001,All firms,2014,001,All firms,00
1626,0,0.0,657,Firms with 500 employees or more,028,Equally Hispanic/non-Hispanic,0,0.0,0100000US,United States,01,00000,21,"Mining, quarrying, and oil and gas extraction",0,0.0,00,All firms,0,0.0,001,All firms,001,All firms,00,001,All firms,2014,001,All firms,00
1627,29372,0.5,657,Firms with 500 employees or more,029,Non-Hispanic,53,39.3,0100000US,United States,01,00000,21,"Mining, quarrying, and oil and gas extraction",2500839,0.4,00,All firms,0,0.0,001,All firms,001,All firms,00,001,All firms,2014,001,All firms,00
1628,29372,0.5,657,Firms with 500 employees or more,096,"All firms classifiable by gender, ethnicity, race, and veteran status",53,39.3,0100000US,United States,01,00000,21,"Mining, quarrying, and oil and gas extraction",2500839,0.4,00,All firms,0,0.0,001,All firms,001,All firms,00,001,All firms,2014,001,All firms,00
1629,395432,4.8,657,Firms with 500 employees or more,098,"Publicly held and other firms not classifiable by gender, ethnicity, race, and veteran status",320,14.3,0100000US,United States,01,00000,21,"Mining, quarrying, and oil and gas extraction",40576761,4.2,00,All firms,0,0.0,001,All firms,001,All firms,00,001,All firms,2014,001,All firms,00
1630,15761,20.8,001,All firms,001,All firms,1806,19.2,0100000US,United States,01,00000,21,"Mining, quarrying, and oil and gas extraction",941755,17.8,00,All firms,0,0.0,001,All firms,002,Female-owned,00,001,All firms,2014,001,All firms,00
1631,0,0.0,001,All firms,001,All firms,67,90.5,0100000US,United States,01,00000,21,"Mining, quarrying, and oil and gas extraction",0,0.0,00,All firms,0,0.0,001,All firms,002,Female-owned,00,001,All firms,2014,311,Firms with less than 2 years in business,00
1632,0,0.0,001,All firms,001,All firms,224,43.4,0100000US,United States,01,00000,21,"Mining, quarrying, and oil and gas extraction",0,0.0,00,All firms,0,0.0,001,All firms,002,Female-owned,00,001,All firms,2014,318,Firms with 2 to 3 years in business,00
1633,1577,34.4,001,All firms,001,All firms,169,49.1,0100000US,United States,01,00000,21,"Mining, quarrying, and oil and gas extraction",67642,23.4,00,All firms,0,0.0,001,All firms,002,Female-owned,00,001,All firms,2014,319,Firms with 4 to 5 years in business,00
1634,1567,30.8,001,All firms,001,All firms,472,32.6,0100000US,United States,01,00000,21,"Mining, quarrying, and oil and gas extraction",97136,42.1,00,All firms,0,0.0,001,All firms,002,Female-owned,00,001,All firms,2014,321,Firms with 6 to 10 years in business,00
1635,8778,30.3,001,All firms,001,All firms,782,34.0,0100000US,United States,01,00000,21,"Mining, quarrying, and oil and gas extraction",505400,30.2,00,All firms,0,0.0,001,All firms,002,Female-owned,00,001,All firms,2014,322,Firms with 11 to 15 years in business,00
